iso3,country,year,indicator,indicator_short,layer,value,years_since,region,income_group,nis_readiness_score,layer1_score,layer2_score
LBY,Libya,2024,NT_ANT_HAZ_NE2_MOD,Stunting,Layer 1,9.1545,0,Middle East and North Africa,Upper middle income,35.0,50.0,20.0
LBY,Libya,2024,NT_ANT_WHZ_PO2_MOD,Overweight,Layer 1,4.7272,0,Middle East and North Africa,Upper middle income,35.0,50.0,20.0
LBY,Libya,2014,NT_BF_EIBF,Early BF Initiation,Layer 2,28.8,10,Middle East and North Africa,Upper middle income,35.0,50.0,20.0
LCA,Saint Lucia,2024,IM_DTP3,DTP3 Coverage,Layer 2,99.0,0,Latin America and Caribbean,Upper middle income,43.33333333333333,66.66666666666666,20.0
LCA,Saint Lucia,2012,MNCH_ANC4,ANC 4+ Visits,Layer 2,90.3,12,Latin America and Caribbean,Upper middle income,43.33333333333333,66.66666666666666,20.0
LCA,Saint Lucia,2024,MNCH_SAB,Skilled Birth Attendance,Layer 2,100.0,0,Latin America and Caribbean,Upper middle income,43.33333333333333,66.66666666666666,20.0
LCA,Saint Lucia,2023,NT_ANE_WOM_15_49_MOD,Anaemia WRA,Layer 1,19.9,1,Latin America and Caribbean,Upper middle income,43.33333333333333,66.66666666666666,20.0
LCA,Saint Lucia,2024,NT_ANT_HAZ_NE2_MOD,Stunting,Layer 1,2.7981,0,Latin America and Caribbean,Upper middle income,43.33333333333333,66.66666666666666,20.0
LCA,Saint Lucia,2024,NT_ANT_WHZ_PO2_MOD,Overweight,Layer 1,6.7593,0,Latin America and Caribbean,Upper middle income,43.33333333333333,66.66666666666666,20.0
LCA,Saint Lucia,2012,NT_BF_EIBF,Early BF Initiation,Layer 2,49.5829,12,Latin America and Caribbean,Upper middle income,43.33333333333333,66.66666666666666,20.0
LCA,Saint Lucia,2012,NT_BF_EXBF,Excl. BF,Layer 1,3.497,12,Latin America and Caribbean,Upper middle income,43.33333333333333,66.66666666666666,20.0
LCA,Saint Lucia,2020,NT_BW_LBW,Low Birth Weight,Layer 1,16.2511,4,Latin America and Caribbean,Upper middle income,43.33333333333333,66.66666666666666,20.0
LCA,Saint Lucia,2012,NT_CF_MMF,Min Meal Frequency,Layer 2,42.9957,12,Latin America and Caribbean,Upper middle income,43.33333333333333,66.66666666666666,20.0
LKA,Sri Lanka,2024,IM_DTP3,DTP3 Coverage,Layer 2,97.0,0,South Asia,Lower middle income,43.33333333333333,66.66666666666666,20.0
LKA,Sri Lanka,2007,MNCH_ANC4,ANC 4+ Visits,Layer 2,92.5,17,South Asia,Lower middle income,43.33333333333333,66.66666666666666,20.0
LKA,Sri Lanka,2016,MNCH_SAB,Skilled Birth Attendance,Layer 2,99.5,8,South Asia,Lower middle income,43.33333333333333,66.66666666666666,20.0
LKA,Sri Lanka,2023,NT_ANE_WOM_15_49_MOD,Anaemia WRA,Layer 1,20.9,1,South Asia,Lower middle income,43.33333333333333,66.66666666666666,20.0
LKA,Sri Lanka,2024,NT_ANT_HAZ_NE2_MOD,Stunting,Layer 1,10.092,0,South Asia,Lower middle income,43.33333333333333,66.66666666666666,20.0
LKA,Sri Lanka,2024,NT_ANT_WHZ_PO2_MOD,Overweight,Layer 1,0.9076,0,South Asia,Lower middle income,43.33333333333333,66.66666666666666,20.0
LKA,Sri Lanka,2022,NT_BF_EIBF,Early BF Initiation,Layer 2,90.7,2,South Asia,Lower middle income,43.33333333333333,66.66666666666666,20.0
LKA,Sri Lanka,2016,NT_BF_EXBF,Excl. BF,Layer 1,80.9288,8,South Asia,Lower middle income,43.33333333333333,66.66666666666666,20.0
LKA,Sri Lanka,2020,NT_BW_LBW,Low Birth Weight,Layer 1,17.9783,4,South Asia,Lower middle income,43.33333333333333,66.66666666666666,20.0
LKA,Sri Lanka,2016,NT_CF_MDD,Min Dietary Diversity,Layer 2,78.4447,8,South Asia,Lower middle income,43.33333333333333,66.66666666666666,20.0
LSO,Lesotho,2024,IM_DTP3,DTP3 Coverage,Layer 2,86.0,0,Sub-Saharan Africa,Lower middle income,76.66666666666667,83.33333333333334,70.0
LSO,Lesotho,2024,MNCH_ANC4,ANC 4+ Visits,Layer 2,81.9,0,Sub-Saharan Africa,Lower middle income,76.66666666666667,83.33333333333334,70.0
LSO,Lesotho,2024,MNCH_SAB,Skilled Birth Attendance,Layer 2,88.8,0,Sub-Saharan Africa,Lower middle income,76.66666666666667,83.33333333333334,70.0
LSO,Lesotho,2023,NT_ANE_WOM_15_49_MOD,Anaemia WRA,Layer 1,34.2,1,Sub-Saharan Africa,Lower middle income,76.66666666666667,83.33333333333334,70.0
LSO,Lesotho,2024,NT_ANT_HAZ_NE2_MOD,Stunting,Layer 1,34.9908,0,Sub-Saharan Africa,Lower middle income,76.66666666666667,83.33333333333334,70.0
LSO,Lesotho,2024,NT_ANT_WHZ_PO2_MOD,Overweight,Layer 1,7.5115,0,Sub-Saharan Africa,Lower middle income,76.66666666666667,83.33333333333334,70.0
LSO,Lesotho,2024,NT_BF_EIBF,Early BF Initiation,Layer 2,67.1393,0,Sub-Saharan Africa,Lower middle income,76.66666666666667,83.33333333333334,70.0
LSO,Lesotho,2024,NT_BF_EXBF,Excl. BF,Layer 1,60.7438,0,Sub-Saharan Africa,Lower middle income,76.66666666666667,83.33333333333334,70.0
LSO,Lesotho,2020,NT_BW_LBW,Low Birth Weight,Layer 1,14.4474,4,Sub-Saharan Africa,Lower middle income,76.66666666666667,83.33333333333334,70.0
LSO,Lesotho,2024,NT_CF_MAD,Min Acceptable Diet,Layer 2,8.4973,0,Sub-Saharan Africa,Lower middle income,76.66666666666667,83.33333333333334,70.0
LSO,Lesotho,2024,NT_CF_MDD,Min Dietary Diversity,Layer 2,14.9936,0,Sub-Saharan Africa,Lower middle income,76.66666666666667,83.33333333333334,70.0
LSO,Lesotho,2024,NT_CF_MMF,Min Meal Frequency,Layer 2,58.3699,0,Sub-Saharan Africa,Lower middle income,76.66666666666667,83.33333333333334,70.0
LTU,Lithuania,2024,IM_DTP3,DTP3 Coverage,Layer 2,89.0,0,Europe and Central Asia,High income,43.33333333333333,66.66666666666666,20.0
LTU,Lithuania,2024,MNCH_SAB,Skilled Birth Attendance,Layer 2,100.0,0,Europe and Central Asia,High income,43.33333333333333,66.66666666666666,20.0
LTU,Lithuania,2023,NT_ANE_WOM_15_49_MOD,Anaemia WRA,Layer 1,23.7,1,Europe and Central Asia,High income,43.33333333333333,66.66666666666666,20.0
LTU,Lithuania,2024,NT_ANT_HAZ_NE2_MOD,Stunting,Layer 1,1.5518,0,Europe and Central Asia,High income,43.33333333333333,66.66666666666666,20.0
LTU,Lithuania,2024,NT_ANT_WHZ_PO2_MOD,Overweight,Layer 1,4.5955,0,Europe and Central Asia,High income,43.33333333333333,66.66666666666666,20.0
LTU,Lithuania,2020,NT_BW_LBW,Low Birth Weight,Layer 1,4.3979,4,Europe and Central Asia,High income,43.33333333333333,66.66666666666666,20.0
LUX,Luxembourg,2024,IM_DTP3,DTP3 Coverage,Layer 2,99.0,0,Europe and Central Asia,High income,26.666666666666664,33.33333333333333,20.0
LUX,Luxembourg,2011,MNCH_ANC4,ANC 4+ Visits,Layer 2,97.3,13,Europe and Central Asia,High income,26.666666666666664,33.33333333333333,20.0
LUX,Luxembourg,2019,MNCH_SAB,Skilled Birth Attendance,Layer 2,99.8,5,Europe and Central Asia,High income,26.666666666666664,33.33333333333333,20.0
LUX,Luxembourg,2023,NT_ANE_WOM_15_49_MOD,Anaemia WRA,Layer 1,15.4,1,Europe and Central Asia,High income,26.666666666666664,33.33333333333333,20.0
LUX,Luxembourg,2020,NT_BW_LBW,Low Birth Weight,Layer 1,7.7499,4,Europe and Central Asia,High income,26.666666666666664,33.33333333333333,20.0
LVA,Latvia,2024,IM_DTP3,DTP3 Coverage,Layer 2,97.0,0,Europe and Central Asia,High income,43.33333333333333,66.66666666666666,20.0
LVA,Latvia,2024,MNCH_SAB,Skilled Birth Attendance,Layer 2,98.5,0,Europe and Central Asia,High income,43.33333333333333,66.66666666666666,20.0
LVA,Latvia,2023,NT_ANE_WOM_15_49_MOD,Anaemia WRA,Layer 1,21.4,1,Europe and Central Asia,High income,43.33333333333333,66.66666666666666,20.0
LVA,Latvia,2024,NT_ANT_HAZ_NE2_MOD,Stunting,Layer 1,1.6717,0,Europe and Central Asia,High income,43.33333333333333,66.66666666666666,20.0
LVA,Latvia,2024,NT_ANT_WHZ_PO2_MOD,Overweight,Layer 1,6.6324,0,Europe and Central Asia,High income,43.33333333333333,66.66666666666666,20.0
LVA,Latvia,2020,NT_BW_LBW,Low Birth Weight,Layer 1,4.2326,4,Europe and Central Asia,High income,43.33333333333333,66.66666666666666,20.0
MAR,Morocco,2024,IM_DTP3,DTP3 Coverage,Layer 2,96.0,0,Middle East and North Africa,Lower middle income,38.33333333333333,66.66666666666666,10.0
MAR,Morocco,2018,MNCH_ANC4,ANC 4+ Visits,Layer 2,53.5,6,Middle East and North Africa,Lower middle income,38.33333333333333,66.66666666666666,10.0
MAR,Morocco,2018,MNCH_SAB,Skilled Birth Attendance,Layer 2,86.6,6,Middle East and North Africa,Lower middle income,38.33333333333333,66.66666666666666,10.0
MAR,Morocco,2023,NT_ANE_WOM_15_49_MOD,Anaemia WRA,Layer 1,29.5,1,Middle East and North Africa,Lower middle income,38.33333333333333,66.66666666666666,10.0
MAR,Morocco,2024,NT_ANT_HAZ_NE2_MOD,Stunting,Layer 1,13.6869,0,Middle East and North Africa,Lower middle income,38.33333333333333,66.66666666666666,10.0
MAR,Morocco,2024,NT_ANT_WHZ_PO2_MOD,Overweight,Layer 1,11.1755,0,Middle East and North Africa,Lower middle income,38.33333333333333,66.66666666666666,10.0
MAR,Morocco,2017,NT_BF_EIBF,Early BF Initiation,Layer 2,42.6,7,Middle East and North Africa,Lower middle income,38.33333333333333,66.66666666666666,10.0
MAR,Morocco,2017,NT_BF_EXBF,Excl. BF,Layer 1,35.0,7,Middle East and North Africa,Lower middle income,38.33333333333333,66.66666666666666,10.0
MAR,Morocco,2020,NT_BW_LBW,Low Birth Weight,Layer 1,14.7665,4,Middle East and North Africa,Lower middle income,38.33333333333333,66.66666666666666,10.0
MCO,Monaco,2024,IM_DTP3,DTP3 Coverage,Layer 2,99.0,0,,,21.666666666666664,33.33333333333333,10.0
MCO,Monaco,2023,NT_ANE_WOM_15_49_MOD,Anaemia WRA,Layer 1,15.9,1,,,21.666666666666664,33.33333333333333,10.0
MCO,Monaco,2020,NT_BW_LBW,Low Birth Weight,Layer 1,6.8246,4,,,21.666666666666664,33.33333333333333,10.0
MDA,Republic of Moldova,2024,IM_DTP3,DTP3 Coverage,Layer 2,86.0,0,Europe and Central Asia,Lower middle income,43.33333333333333,66.66666666666666,20.0
MDA,Republic of Moldova,2012,MNCH_ANC4,ANC 4+ Visits,Layer 2,95.4,12,Europe and Central Asia,Lower middle income,43.33333333333333,66.66666666666666,20.0
MDA,Republic of Moldova,2024,MNCH_SAB,Skilled Birth Attendance,Layer 2,99.6,0,Europe and Central Asia,Lower middle income,43.33333333333333,66.66666666666666,20.0
MDA,Republic of Moldova,2023,NT_ANE_WOM_15_49_MOD,Anaemia WRA,Layer 1,28.5,1,Europe and Central Asia,Lower middle income,43.33333333333333,66.66666666666666,20.0
MDA,Republic of Moldova,2024,NT_ANT_HAZ_NE2_MOD,Stunting,Layer 1,4.2028,0,Europe and Central Asia,Lower middle income,43.33333333333333,66.66666666666666,20.0
MDA,Republic of Moldova,2024,NT_ANT_WHZ_PO2_MOD,Overweight,Layer 1,4.0635,0,Europe and Central Asia,Lower middle income,43.33333333333333,66.66666666666666,20.0
MDA,Republic of Moldova,2012,NT_BF_EIBF,Early BF Initiation,Layer 2,60.9195,12,Europe and Central Asia,Lower middle income,43.33333333333333,66.66666666666666,20.0
MDA,Republic of Moldova,2012,NT_BF_EXBF,Excl. BF,Layer 1,36.3703,12,Europe and Central Asia,Lower middle income,43.33333333333333,66.66666666666666,20.0
MDA,Republic of Moldova,2020,NT_BW_LBW,Low Birth Weight,Layer 1,6.4705,4,Europe and Central Asia,Lower middle income,43.33333333333333,66.66666666666666,20.0
MDA,Republic of Moldova,2005,NT_CF_MDD,Min Dietary Diversity,Layer 2,69.7046,19,Europe and Central Asia,Lower middle income,43.33333333333333,66.66666666666666,20.0
MDA,Republic of Moldova,2012,NT_CF_MMF,Min Meal Frequency,Layer 2,46.0767,12,Europe and Central Asia,Lower middle income,43.33333333333333,66.66666666666666,20.0
MDG,Madagascar,2024,IM_DTP3,DTP3 Coverage,Layer 2,60.0,0,Sub-Saharan Africa,Low income,76.66666666666667,83.33333333333334,70.0
MDG,Madagascar,2021,MNCH_ANC4,ANC 4+ Visits,Layer 2,59.9,3,Sub-Saharan Africa,Low income,76.66666666666667,83.33333333333334,70.0
MDG,Madagascar,2021,MNCH_SAB,Skilled Birth Attendance,Layer 2,45.8,3,Sub-Saharan Africa,Low income,76.66666666666667,83.33333333333334,70.0
MDG,Madagascar,2023,NT_ANE_WOM_15_49_MOD,Anaemia WRA,Layer 1,37.2,1,Sub-Saharan Africa,Low income,76.66666666666667,83.33333333333334,70.0
MDG,Madagascar,2024,NT_ANT_HAZ_NE2_MOD,Stunting,Layer 1,38.3883,0,Sub-Saharan Africa,Low income,76.66666666666667,83.33333333333334,70.0
MDG,Madagascar,2024,NT_ANT_WHZ_PO2_MOD,Overweight,Layer 1,2.3351,0,Sub-Saharan Africa,Low income,76.66666666666667,83.33333333333334,70.0
MDG,Madagascar,2024,NT_BF_EIBF,Early BF Initiation,Layer 2,66.1,0,Sub-Saharan Africa,Low income,76.66666666666667,83.33333333333334,70.0
MDG,Madagascar,2021,NT_BF_EXBF,Excl. BF,Layer 1,54.4131,3,Sub-Saharan Africa,Low income,76.66666666666667,83.33333333333334,70.0
MDG,Madagascar,2020,NT_BW_LBW,Low Birth Weight,Layer 1,18.7121,4,Sub-Saharan Africa,Low income,76.66666666666667,83.33333333333334,70.0
MDG,Madagascar,2024,NT_CF_MAD,Min Acceptable Diet,Layer 2,14.9,0,Sub-Saharan Africa,Low income,76.66666666666667,83.33333333333334,70.0
MDG,Madagascar,2024,NT_CF_MDD,Min Dietary Diversity,Layer 2,21.1,0,Sub-Saharan Africa,Low income,76.66666666666667,83.33333333333334,70.0
MDG,Madagascar,2024,NT_CF_MMF,Min Meal Frequency,Layer 2,69.2,0,Sub-Saharan Africa,Low income,76.66666666666667,83.33333333333334,70.0
MDV,Maldives,2024,IM_DTP3,DTP3 Coverage,Layer 2,99.0,0,South Asia,Upper middle income,43.33333333333333,66.66666666666666,20.0
MDV,Maldives,2017,MNCH_ANC4,ANC 4+ Visits,Layer 2,81.6,7,South Asia,Upper middle income,43.33333333333333,66.66666666666666,20.0
MDV,Maldives,2021,MNCH_SAB,Skilled Birth Attendance,Layer 2,99.9,3,South Asia,Upper middle income,43.33333333333333,66.66666666666666,20.0
MDV,Maldives,2023,NT_ANE_WOM_15_49_MOD,Anaemia WRA,Layer 1,43.4,1,South Asia,Upper middle income,43.33333333333333,66.66666666666666,20.0
MDV,Maldives,2024,NT_ANT_HAZ_NE2_MOD,Stunting,Layer 1,14.1944,0,South Asia,Upper middle income,43.33333333333333,66.66666666666666,20.0
MDV,Maldives,2024,NT_ANT_WHZ_PO2_MOD,Overweight,Layer 1,3.0498,0,South Asia,Upper middle income,43.33333333333333,66.66666666666666,20.0
MDV,Maldives,2017,NT_BF_EIBF,Early BF Initiation,Layer 2,66.463,7,South Asia,Upper middle income,43.33333333333333,66.66666666666666,20.0
MDV,Maldives,2017,NT_BF_EXBF,Excl. BF,Layer 1,63.0329,7,South Asia,Upper middle income,43.33333333333333,66.66666666666666,20.0
MDV,Maldives,2020,NT_BW_LBW,Low Birth Weight,Layer 1,13.7183,4,South Asia,Upper middle income,43.33333333333333,66.66666666666666,20.0
MDV,Maldives,2017,NT_CF_MAD,Min Acceptable Diet,Layer 2,49.9955,7,South Asia,Upper middle income,43.33333333333333,66.66666666666666,20.0
MDV,Maldives,2017,NT_CF_MDD,Min Dietary Diversity,Layer 2,71.3791,7,South Asia,Upper middle income,43.33333333333333,66.66666666666666,20.0
MDV,Maldives,2017,NT_CF_MMF,Min Meal Frequency,Layer 2,68.1684,7,South Asia,Upper middle income,43.33333333333333,66.66666666666666,20.0
MEX,Mexico,2024,IM_DTP3,DTP3 Coverage,Layer 2,78.0,0,Latin America and Caribbean,Upper middle income,61.66666666666667,83.33333333333334,40.0
MEX,Mexico,2015,MNCH_ANC4,ANC 4+ Visits,Layer 2,94.3,9,Latin America and Caribbean,Upper middle income,61.66666666666667,83.33333333333334,40.0
MEX,Mexico,2022,MNCH_SAB,Skilled Birth Attendance,Layer 2,87.5,2,Latin America and Caribbean,Upper middle income,61.66666666666667,83.33333333333334,40.0
MEX,Mexico,2023,NT_ANE_WOM_15_49_MOD,Anaemia WRA,Layer 1,13.2,1,Latin America and Caribbean,Upper middle income,61.66666666666667,83.33333333333334,40.0
MEX,Mexico,2024,NT_ANT_HAZ_NE2_MOD,Stunting,Layer 1,13.0646,0,Latin America and Caribbean,Upper middle income,61.66666666666667,83.33333333333334,40.0
MEX,Mexico,2024,NT_ANT_WHZ_PO2_MOD,Overweight,Layer 1,7.4357,0,Latin America and Caribbean,Upper middle income,61.66666666666667,83.33333333333334,40.0
MEX,Mexico,2023,NT_BF_EIBF,Early BF Initiation,Layer 2,62.5123,1,Latin America and Caribbean,Upper middle income,61.66666666666667,83.33333333333334,40.0
MEX,Mexico,2023,NT_BF_EXBF,Excl. BF,Layer 1,34.9976,1,Latin America and Caribbean,Upper middle income,61.66666666666667,83.33333333333334,40.0
MEX,Mexico,2020,NT_BW_LBW,Low Birth Weight,Layer 1,10.1538,4,Latin America and Caribbean,Upper middle income,61.66666666666667,83.33333333333334,40.0
MEX,Mexico,2015,NT_CF_MAD,Min Acceptable Diet,Layer 2,47.97,9,Latin America and Caribbean,Upper middle income,61.66666666666667,83.33333333333334,40.0
MEX,Mexico,2015,NT_CF_MDD,Min Dietary Diversity,Layer 2,59.4437,9,Latin America and Caribbean,Upper middle income,61.66666666666667,83.33333333333334,40.0
MEX,Mexico,2023,NT_CF_MMF,Min Meal Frequency,Layer 2,75.2357,1,Latin America and Caribbean,Upper middle income,61.66666666666667,83.33333333333334,40.0
MHL,Marshall Islands,2024,IM_DTP3,DTP3 Coverage,Layer 2,85.0,0,East Asia and Pacific,Upper middle income,30.0,50.0,10.0
MHL,Marshall Islands,2007,MNCH_ANC4,ANC 4+ Visits,Layer 2,77.1,17,East Asia and Pacific,Upper middle income,30.0,50.0,10.0
MHL,Marshall Islands,2017,MNCH_SAB,Skilled Birth Attendance,Layer 2,92.4,7,East Asia and Pacific,Upper middle income,30.0,50.0,10.0
MHL,Marshall Islands,2023,NT_ANE_WOM_15_49_MOD,Anaemia WRA,Layer 1,23.5,1,East Asia and Pacific,Upper middle income,30.0,50.0,10.0
MHL,Marshall Islands,2024,NT_ANT_HAZ_NE2_MOD,Stunting,Layer 1,29.9566,0,East Asia and Pacific,Upper middle income,30.0,50.0,10.0
MHL,Marshall Islands,2024,NT_ANT_WHZ_PO2_MOD,Overweight,Layer 1,4.6007,0,East Asia and Pacific,Upper middle income,30.0,50.0,10.0
MHL,Marshall Islands,2017,NT_BF_EIBF,Early BF Initiation,Layer 2,60.8,7,East Asia and Pacific,Upper middle income,30.0,50.0,10.0
MHL,Marshall Islands,2017,NT_BF_EXBF,Excl. BF,Layer 1,43.1171,7,East Asia and Pacific,Upper middle income,30.0,50.0,10.0
MHL,Marshall Islands,2017,NT_CF_MAD,Min Acceptable Diet,Layer 2,14.7558,7,East Asia and Pacific,Upper middle income,30.0,50.0,10.0
MHL,Marshall Islands,2017,NT_CF_MDD,Min Dietary Diversity,Layer 2,34.1445,7,East Asia and Pacific,Upper middle income,30.0,50.0,10.0
MHL,Marshall Islands,2017,NT_CF_MMF,Min Meal Frequency,Layer 2,49.6807,7,East Asia and Pacific,Upper middle income,30.0,50.0,10.0
MKD,North Macedonia,2024,IM_DTP3,DTP3 Coverage,Layer 2,89.0,0,Europe and Central Asia,Upper middle income,76.66666666666667,83.33333333333334,70.0
MKD,North Macedonia,2019,MNCH_ANC4,ANC 4+ Visits,Layer 2,95.7,5,Europe and Central Asia,Upper middle income,76.66666666666667,83.33333333333334,70.0
MKD,North Macedonia,2023,MNCH_SAB,Skilled Birth Attendance,Layer 2,100.0,1,Europe and Central Asia,Upper middle income,76.66666666666667,83.33333333333334,70.0
MKD,North Macedonia,2023,NT_ANE_WOM_15_49_MOD,Anaemia WRA,Layer 1,21.5,1,Europe and Central Asia,Upper middle income,76.66666666666667,83.33333333333334,70.0
MKD,North Macedonia,2024,NT_ANT_HAZ_NE2_MOD,Stunting,Layer 1,3.7789,0,Europe and Central Asia,Upper middle income,76.66666666666667,83.33333333333334,70.0
MKD,North Macedonia,2024,NT_ANT_WHZ_PO2_MOD,Overweight,Layer 1,12.2665,0,Europe and Central Asia,Upper middle income,76.66666666666667,83.33333333333334,70.0
MKD,North Macedonia,2019,NT_BF_EIBF,Early BF Initiation,Layer 2,9.5046,5,Europe and Central Asia,Upper middle income,76.66666666666667,83.33333333333334,70.0
MKD,North Macedonia,2019,NT_BF_EXBF,Excl. BF,Layer 1,27.519,5,Europe and Central Asia,Upper middle income,76.66666666666667,83.33333333333334,70.0
MKD,North Macedonia,2020,NT_BW_LBW,Low Birth Weight,Layer 1,8.2921,4,Europe and Central Asia,Upper middle income,76.66666666666667,83.33333333333334,70.0
MKD,North Macedonia,2019,NT_CF_MAD,Min Acceptable Diet,Layer 2,42.8593,5,Europe and Central Asia,Upper middle income,76.66666666666667,83.33333333333334,70.0
MKD,North Macedonia,2019,NT_CF_MDD,Min Dietary Diversity,Layer 2,54.1924,5,Europe and Central Asia,Upper middle income,76.66666666666667,83.33333333333334,70.0
MKD,North Macedonia,2019,NT_CF_MMF,Min Meal Frequency,Layer 2,79.719,5,Europe and Central Asia,Upper middle income,76.66666666666667,83.33333333333334,70.0
MLI,Mali,2024,IM_DTP3,DTP3 Coverage,Layer 2,82.0,0,Sub-Saharan Africa,Low income,68.33333333333333,66.66666666666666,70.0
MLI,Mali,2024,MNCH_ANC4,ANC 4+ Visits,Layer 2,51.3,0,Sub-Saharan Africa,Low income,68.33333333333333,66.66666666666666,70.0
MLI,Mali,2024,MNCH_SAB,Skilled Birth Attendance,Layer 2,65.5,0,Sub-Saharan Africa,Low income,68.33333333333333,66.66666666666666,70.0
MLI,Mali,2023,NT_ANE_WOM_15_49_MOD,Anaemia WRA,Layer 1,56.5,1,Sub-Saharan Africa,Low income,68.33333333333333,66.66666666666666,70.0
MLI,Mali,2024,NT_ANT_HAZ_NE2_MOD,Stunting,Layer 1,23.229,0,Sub-Saharan Africa,Low income,68.33333333333333,66.66666666666666,70.0
MLI,Mali,2024,NT_ANT_WHZ_PO2_MOD,Overweight,Layer 1,1.2956,0,Sub-Saharan Africa,Low income,68.33333333333333,66.66666666666666,70.0
MLI,Mali,2024,NT_BF_EIBF,Early BF Initiation,Layer 2,45.4731,0,Sub-Saharan Africa,Low income,68.33333333333333,66.66666666666666,70.0
MLI,Mali,2024,NT_BF_EXBF,Excl. BF,Layer 1,40.3986,0,Sub-Saharan Africa,Low income,68.33333333333333,66.66666666666666,70.0
MLI,Mali,2024,NT_CF_MAD,Min Acceptable Diet,Layer 2,9.2582,0,Sub-Saharan Africa,Low income,68.33333333333333,66.66666666666666,70.0
MLI,Mali,2024,NT_CF_MDD,Min Dietary Diversity,Layer 2,17.2612,0,Sub-Saharan Africa,Low income,68.33333333333333,66.66666666666666,70.0
MLI,Mali,2024,NT_CF_MMF,Min Meal Frequency,Layer 2,34.2726,0,Sub-Saharan Africa,Low income,68.33333333333333,66.66666666666666,70.0
MLT,Malta,2024,IM_DTP3,DTP3 Coverage,Layer 2,97.0,0,Europe and Central Asia,High income,43.33333333333333,66.66666666666666,20.0
MLT,Malta,2023,MNCH_SAB,Skilled Birth Attendance,Layer 2,99.8,1,Europe and Central Asia,High income,43.33333333333333,66.66666666666666,20.0
